image_id,person,path
022182.jpg,9790,..\datasets\train\022182_aligned.jpg
058930.jpg,8376,..\datasets\train\058930_aligned.jpg
143864.jpg,7850,..\datasets\train\143864_aligned.jpg
162898.jpg,4560,..\datasets\train\162898_aligned.jpg
008385.jpg,5414,..\datasets\train\008385_aligned.jpg
136651.jpg,992,..\datasets\train\136651_aligned.jpg
016058.jpg,1393,..\datasets\train\016058_aligned.jpg
173736.jpg,2547,..\datasets\train\173736_aligned.jpg
170222.jpg,2348,..\datasets\train\170222_aligned.jpg
064556.jpg,9184,..\datasets\train\064556_aligned.jpg
013057.jpg,10015,..\datasets\train\013057_aligned.jpg
190912.jpg,8777,..\datasets\train\190912_aligned.jpg
060658.jpg,4310,..\datasets\train\060658_aligned.jpg
199207.jpg,6267,..\datasets\train\199207_aligned.jpg
185224.jpg,8774,..\datasets\train\185224_aligned.jpg
170348.jpg,2547,..\datasets\train\170348_aligned.jpg
154876.jpg,8964,..\datasets\train\154876_aligned.jpg
184812.jpg,9102,..\datasets\train\184812_aligned.jpg
042062.jpg,4924,..\datasets\train\042062_aligned.jpg
066918.jpg,3186,..\datasets\train\066918_aligned.jpg
120455.jpg,6183,..\datasets\train\120455_aligned.jpg
062127.jpg,9915,..\datasets\train\062127_aligned.jpg
089717.jpg,6893,..\datasets\train\089717_aligned.jpg
196404.jpg,5774,..\datasets\train\196404_aligned.jpg
155966.jpg,562,..\datasets\train\155966_aligned.jpg
031195.jpg,6371,..\datasets\train\031195_aligned.jpg
019355.jpg,8685,..\datasets\train\019355_aligned.jpg
157863.jpg,9106,..\datasets\train\157863_aligned.jpg
171350.jpg,1440,..\datasets\train\171350_aligned.jpg
119081.jpg,8570,..\datasets\train\119081_aligned.jpg
066503.jpg,6995,..\datasets\train\066503_aligned.jpg
193898.jpg,6324,..\datasets\train\193898_aligned.jpg
040583.jpg,993,..\datasets\train\040583_aligned.jpg
165169.jpg,3440,..\datasets\train\165169_aligned.jpg
159216.jpg,5833,..\datasets\train\159216_aligned.jpg
015293.jpg,2533,..\datasets\train\015293_aligned.jpg
072004.jpg,7418,..\datasets\train\072004_aligned.jpg
156660.jpg,3090,..\datasets\train\156660_aligned.jpg
023023.jpg,7126,..\datasets\train\023023_aligned.jpg
036382.jpg,1448,..\datasets\train\036382_aligned.jpg
065690.jpg,8971,..\datasets\train\065690_aligned.jpg
019879.jpg,9962,..\datasets\train\019879_aligned.jpg
149887.jpg,4436,..\datasets\train\149887_aligned.jpg
198437.jpg,9737,..\datasets\train\198437_aligned.jpg
053026.jpg,5982,..\datasets\train\053026_aligned.jpg
014560.jpg,3356,..\datasets\train\014560_aligned.jpg
057798.jpg,4498,..\datasets\train\057798_aligned.jpg
107038.jpg,1852,..\datasets\train\107038_aligned.jpg
009589.jpg,6280,..\datasets\train\009589_aligned.jpg
079797.jpg,2253,..\datasets\train\079797_aligned.jpg
029957.jpg,3317,..\datasets\train\029957_aligned.jpg
126485.jpg,1840,..\datasets\train\126485_aligned.jpg
024697.jpg,4031,..\datasets\train\024697_aligned.jpg
135538.jpg,2863,..\datasets\train\135538_aligned.jpg
018491.jpg,3760,..\datasets\train\018491_aligned.jpg
191459.jpg,5433,..\datasets\train\191459_aligned.jpg
020172.jpg,1135,..\datasets\train\020172_aligned.jpg
119416.jpg,6163,..\datasets\train\119416_aligned.jpg
174593.jpg,2758,..\datasets\train\174593_aligned.jpg
069725.jpg,2406,..\datasets\train\069725_aligned.jpg
056407.jpg,9790,..\datasets\train\056407_aligned.jpg
013258.jpg,534,..\datasets\train\013258_aligned.jpg
062949.jpg,7350,..\datasets\train\062949_aligned.jpg
023056.jpg,2309,..\datasets\train\023056_aligned.jpg
052188.jpg,4245,..\datasets\train\052188_aligned.jpg
176362.jpg,1542,..\datasets\train\176362_aligned.jpg
114181.jpg,7768,..\datasets\train\114181_aligned.jpg
195463.jpg,9010,..\datasets\train\195463_aligned.jpg
183185.jpg,5520,..\datasets\train\183185_aligned.jpg
089762.jpg,6645,..\datasets\train\089762_aligned.jpg
147832.jpg,6524,..\datasets\train\147832_aligned.jpg
061283.jpg,8566,..\datasets\train\061283_aligned.jpg
112897.jpg,5729,..\datasets\train\112897_aligned.jpg
184762.jpg,8945,..\datasets\train\184762_aligned.jpg
063111.jpg,7384,..\datasets\train\063111_aligned.jpg
108803.jpg,7399,..\datasets\train\108803_aligned.jpg
077333.jpg,7422,..\datasets\train\077333_aligned.jpg
082900.jpg,7240,..\datasets\train\082900_aligned.jpg
036157.jpg,3312,..\datasets\train\036157_aligned.jpg
191987.jpg,6421,..\datasets\train\191987_aligned.jpg
078880.jpg,2065,..\datasets\train\078880_aligned.jpg
152144.jpg,5512,..\datasets\train\152144_aligned.jpg
016284.jpg,3168,..\datasets\train\016284_aligned.jpg
149076.jpg,343,..\datasets\train\149076_aligned.jpg
102769.jpg,9001,..\datasets\train\102769_aligned.jpg
057850.jpg,4945,..\datasets\train\057850_aligned.jpg
047961.jpg,2643,..\datasets\train\047961_aligned.jpg
125391.jpg,8494,..\datasets\train\125391_aligned.jpg
192896.jpg,10132,..\datasets\train\192896_aligned.jpg
142696.jpg,8518,..\datasets\train\142696_aligned.jpg
072987.jpg,9731,..\datasets\train\072987_aligned.jpg
007034.jpg,8511,..\datasets\train\007034_aligned.jpg
119032.jpg,22,..\datasets\train\119032_aligned.jpg
200145.jpg,7921,..\datasets\train\200145_aligned.jpg
120106.jpg,3641,..\datasets\train\120106_aligned.jpg
084477.jpg,8500,..\datasets\train\084477_aligned.jpg
083299.jpg,4373,..\datasets\train\083299_aligned.jpg
018819.jpg,4811,..\datasets\train\018819_aligned.jpg
020269.jpg,9878,..\datasets\train\020269_aligned.jpg
164260.jpg,2279,..\datasets\train\164260_aligned.jpg
199539.jpg,6219,..\datasets\train\199539_aligned.jpg
015855.jpg,7516,..\datasets\train\015855_aligned.jpg
129790.jpg,1371,..\datasets\train\129790_aligned.jpg
183648.jpg,8726,..\datasets\train\183648_aligned.jpg
087710.jpg,1817,..\datasets\train\087710_aligned.jpg
200577.jpg,5298,..\datasets\train\200577_aligned.jpg
082031.jpg,3546,..\datasets\train\082031_aligned.jpg
076747.jpg,4724,..\datasets\train\076747_aligned.jpg
087344.jpg,4181,..\datasets\train\087344_aligned.jpg
106674.jpg,8609,..\datasets\train\106674_aligned.jpg
198956.jpg,6267,..\datasets\train\198956_aligned.jpg
029776.jpg,3788,..\datasets\train\029776_aligned.jpg
172291.jpg,2779,..\datasets\train\172291_aligned.jpg
143456.jpg,7001,..\datasets\train\143456_aligned.jpg
170533.jpg,2779,..\datasets\train\170533_aligned.jpg
050147.jpg,3304,..\datasets\train\050147_aligned.jpg
063763.jpg,8485,..\datasets\train\063763_aligned.jpg
071784.jpg,2580,..\datasets\train\071784_aligned.jpg
099661.jpg,3957,..\datasets\train\099661_aligned.jpg
082246.jpg,8974,..\datasets\train\082246_aligned.jpg
124707.jpg,8896,..\datasets\train\124707_aligned.jpg
138891.jpg,9031,..\datasets\train\138891_aligned.jpg
192993.jpg,7407,..\datasets\train\192993_aligned.jpg
151453.jpg,82,..\datasets\train\151453_aligned.jpg
006956.jpg,4976,..\datasets\train\006956_aligned.jpg
013660.jpg,8578,..\datasets\train\013660_aligned.jpg
153964.jpg,5569,..\datasets\train\153964_aligned.jpg
181869.jpg,1708,..\datasets\train\181869_aligned.jpg
073721.jpg,1228,..\datasets\train\073721_aligned.jpg
045866.jpg,9017,..\datasets\train\045866_aligned.jpg
055578.jpg,9711,..\datasets\train\055578_aligned.jpg
024362.jpg,8664,..\datasets\train\024362_aligned.jpg
021325.jpg,4219,..\datasets\train\021325_aligned.jpg
176258.jpg,1415,..\datasets\train\176258_aligned.jpg
175600.jpg,468,..\datasets\train\175600_aligned.jpg
039901.jpg,1842,..\datasets\train\039901_aligned.jpg
080915.jpg,7850,..\datasets\train\080915_aligned.jpg
011107.jpg,4719,..\datasets\train\011107_aligned.jpg
027240.jpg,5313,..\datasets\train\027240_aligned.jpg
045271.jpg,6681,..\datasets\train\045271_aligned.jpg
130716.jpg,3648,..\datasets\train\130716_aligned.jpg
151011.jpg,3203,..\datasets\train\151011_aligned.jpg
059191.jpg,9079,..\datasets\train\059191_aligned.jpg
022175.jpg,5578,..\datasets\train\022175_aligned.jpg
046985.jpg,5147,..\datasets\train\046985_aligned.jpg
048708.jpg,8386,..\datasets\train\048708_aligned.jpg
014472.jpg,2461,..\datasets\train\014472_aligned.jpg
186340.jpg,5457,..\datasets\train\186340_aligned.jpg
031644.jpg,6398,..\datasets\train\031644_aligned.jpg
024690.jpg,3915,..\datasets\train\024690_aligned.jpg
087505.jpg,5092,..\datasets\train\087505_aligned.jpg
079538.jpg,6803,..\datasets\train\079538_aligned.jpg
122789.jpg,160,..\datasets\train\122789_aligned.jpg
198608.jpg,5170,..\datasets\train\198608_aligned.jpg
163881.jpg,4493,..\datasets\train\163881_aligned.jpg
039960.jpg,3407,..\datasets\train\039960_aligned.jpg
182728.jpg,5567,..\datasets\train\182728_aligned.jpg
072157.jpg,4288,..\datasets\train\072157_aligned.jpg
052006.jpg,8914,..\datasets\train\052006_aligned.jpg
014621.jpg,5416,..\datasets\train\014621_aligned.jpg
146189.jpg,7923,..\datasets\train\146189_aligned.jpg
014259.jpg,7070,..\datasets\train\014259_aligned.jpg
038129.jpg,1339,..\datasets\train\038129_aligned.jpg
186883.jpg,8496,..\datasets\train\186883_aligned.jpg
165990.jpg,1807,..\datasets\train\165990_aligned.jpg
139054.jpg,3620,..\datasets\train\139054_aligned.jpg
193932.jpg,8861,..\datasets\train\193932_aligned.jpg
054717.jpg,534,..\datasets\train\054717_aligned.jpg
091661.jpg,6524,..\datasets\train\091661_aligned.jpg
136761.jpg,5449,..\datasets\train\136761_aligned.jpg
023037.jpg,8412,..\datasets\train\023037_aligned.jpg
178075.jpg,3490,..\datasets\train\178075_aligned.jpg
008703.jpg,3880,..\datasets\train\008703_aligned.jpg
061674.jpg,4853,..\datasets\train\061674_aligned.jpg
182887.jpg,9713,..\datasets\train\182887_aligned.jpg
200776.jpg,5426,..\datasets\train\200776_aligned.jpg
020075.jpg,8966,..\datasets\train\020075_aligned.jpg
197900.jpg,8880,..\datasets\train\197900_aligned.jpg
195805.jpg,7488,..\datasets\train\195805_aligned.jpg
026870.jpg,4879,..\datasets\train\026870_aligned.jpg
013279.jpg,6044,..\datasets\train\013279_aligned.jpg
026994.jpg,2030,..\datasets\train\026994_aligned.jpg
099703.jpg,1888,..\datasets\train\099703_aligned.jpg
190673.jpg,5159,..\datasets\train\190673_aligned.jpg
081144.jpg,4054,..\datasets\train\081144_aligned.jpg
193280.jpg,6708,..\datasets\train\193280_aligned.jpg
062887.jpg,4836,..\datasets\train\062887_aligned.jpg
049162.jpg,2353,..\datasets\train\049162_aligned.jpg
093714.jpg,8428,..\datasets\train\093714_aligned.jpg
005579.jpg,10086,..\datasets\train\005579_aligned.jpg
031907.jpg,4418,..\datasets\train\031907_aligned.jpg
028440.jpg,6371,..\datasets\train\028440_aligned.jpg
198482.jpg,10025,..\datasets\train\198482_aligned.jpg
108215.jpg,4393,..\datasets\train\108215_aligned.jpg
154186.jpg,7541,..\datasets\train\154186_aligned.jpg
058335.jpg,5195,..\datasets\train\058335_aligned.jpg
154646.jpg,3410,..\datasets\train\154646_aligned.jpg
196380.jpg,8786,..\datasets\train\196380_aligned.jpg
135575.jpg,9808,..\datasets\train\135575_aligned.jpg
027186.jpg,3928,..\datasets\train\027186_aligned.jpg
110983.jpg,6119,..\datasets\train\110983_aligned.jpg
148536.jpg,10130,..\datasets\train\148536_aligned.jpg
020532.jpg,6188,..\datasets\train\020532_aligned.jpg
138697.jpg,4197,..\datasets\train\138697_aligned.jpg
022412.jpg,2083,..\datasets\train\022412_aligned.jpg
124389.jpg,1770,..\datasets\train\124389_aligned.jpg
126714.jpg,5566,..\datasets\train\126714_aligned.jpg
123355.jpg,3436,..\datasets\train\123355_aligned.jpg
070214.jpg,7331,..\datasets\train\070214_aligned.jpg
016644.jpg,4577,..\datasets\train\016644_aligned.jpg
196246.jpg,5218,..\datasets\train\196246_aligned.jpg
174340.jpg,1455,..\datasets\train\174340_aligned.jpg
008392.jpg,1691,..\datasets\train\008392_aligned.jpg
165527.jpg,971,..\datasets\train\165527_aligned.jpg
036881.jpg,7399,..\datasets\train\036881_aligned.jpg
083968.jpg,3325,..\datasets\train\083968_aligned.jpg
067434.jpg,4551,..\datasets\train\067434_aligned.jpg
017854.jpg,5018,..\datasets\train\017854_aligned.jpg
188223.jpg,9456,..\datasets\train\188223_aligned.jpg
147028.jpg,4782,..\datasets\train\147028_aligned.jpg
017088.jpg,5510,..\datasets\train\017088_aligned.jpg
081953.jpg,2225,..\datasets\train\081953_aligned.jpg
032416.jpg,85,..\datasets\train\032416_aligned.jpg
083647.jpg,8964,..\datasets\train\083647_aligned.jpg
015945.jpg,2537,..\datasets\train\015945_aligned.jpg
201747.jpg,8611,..\datasets\train\201747_aligned.jpg
185073.jpg,5426,..\datasets\train\185073_aligned.jpg
157012.jpg,6420,..\datasets\train\157012_aligned.jpg
013341.jpg,8626,..\datasets\train\013341_aligned.jpg
004550.jpg,2406,..\datasets\train\004550_aligned.jpg
076286.jpg,9902,..\datasets\train\076286_aligned.jpg
186780.jpg,10059,..\datasets\train\186780_aligned.jpg
112971.jpg,4671,..\datasets\train\112971_aligned.jpg
012807.jpg,6403,..\datasets\train\012807_aligned.jpg
201853.jpg,5768,..\datasets\train\201853_aligned.jpg
169968.jpg,4555,..\datasets\train\169968_aligned.jpg
026918.jpg,7418,..\datasets\train\026918_aligned.jpg
148528.jpg,10086,..\datasets\train\148528_aligned.jpg
063385.jpg,7796,..\datasets\train\063385_aligned.jpg
186175.jpg,5325,..\datasets\train\186175_aligned.jpg
157852.jpg,8028,..\datasets\train\157852_aligned.jpg
088198.jpg,7764,..\datasets\train\088198_aligned.jpg
200646.jpg,8963,..\datasets\train\200646_aligned.jpg
008776.jpg,3410,..\datasets\train\008776_aligned.jpg
154908.jpg,66,..\datasets\train\154908_aligned.jpg
004390.jpg,2880,..\datasets\train\004390_aligned.jpg
098126.jpg,7260,..\datasets\train\098126_aligned.jpg
186881.jpg,5987,..\datasets\train\186881_aligned.jpg
066375.jpg,9056,..\datasets\train\066375_aligned.jpg
108576.jpg,10143,..\datasets\train\108576_aligned.jpg
182180.jpg,1395,..\datasets\train\182180_aligned.jpg
043374.jpg,8933,..\datasets\train\043374_aligned.jpg
063218.jpg,1875,..\datasets\train\063218_aligned.jpg
164016.jpg,4601,..\datasets\train\164016_aligned.jpg
179275.jpg,2087,..\datasets\train\179275_aligned.jpg
172214.jpg,3496,..\datasets\train\172214_aligned.jpg
074482.jpg,2550,..\datasets\train\074482_aligned.jpg
085482.jpg,9797,..\datasets\train\085482_aligned.jpg
058934.jpg,1580,..\datasets\train\058934_aligned.jpg
039784.jpg,5901,..\datasets\train\039784_aligned.jpg
069287.jpg,9902,..\datasets\train\069287_aligned.jpg
018573.jpg,8392,..\datasets\train\018573_aligned.jpg
034762.jpg,8112,..\datasets\train\034762_aligned.jpg
139579.jpg,3862,..\datasets\train\139579_aligned.jpg
003276.jpg,7237,..\datasets\train\003276_aligned.jpg
149803.jpg,9790,..\datasets\train\149803_aligned.jpg
064345.jpg,6371,..\datasets\train\064345_aligned.jpg
009079.jpg,3696,..\datasets\train\009079_aligned.jpg
080880.jpg,1604,..\datasets\train\080880_aligned.jpg
142879.jpg,2611,..\datasets\train\142879_aligned.jpg
131302.jpg,4220,..\datasets\train\131302_aligned.jpg
023275.jpg,10096,..\datasets\train\023275_aligned.jpg
093488.jpg,7796,..\datasets\train\093488_aligned.jpg
051704.jpg,4087,..\datasets\train\051704_aligned.jpg
187813.jpg,5946,..\datasets\train\187813_aligned.jpg
163856.jpg,3490,..\datasets\train\163856_aligned.jpg
183778.jpg,6677,..\datasets\train\183778_aligned.jpg
061506.jpg,1493,..\datasets\train\061506_aligned.jpg
126497.jpg,9192,..\datasets\train\126497_aligned.jpg
005848.jpg,4431,..\datasets\train\005848_aligned.jpg
158067.jpg,8566,..\datasets\train\158067_aligned.jpg
068513.jpg,2249,..\datasets\train\068513_aligned.jpg
003923.jpg,8987,..\datasets\train\003923_aligned.jpg
140863.jpg,1303,..\datasets\train\140863_aligned.jpg
013153.jpg,1435,..\datasets\train\013153_aligned.jpg
159184.jpg,8833,..\datasets\train\159184_aligned.jpg
142973.jpg,5161,..\datasets\train\142973_aligned.jpg
101096.jpg,553,..\datasets\train\101096_aligned.jpg
126703.jpg,1446,..\datasets\train\126703_aligned.jpg
016358.jpg,3272,..\datasets\train\016358_aligned.jpg
057733.jpg,2562,..\datasets\train\057733_aligned.jpg
017408.jpg,4478,..\datasets\train\017408_aligned.jpg
190364.jpg,7438,..\datasets\train\190364_aligned.jpg
118376.jpg,2483,..\datasets\train\118376_aligned.jpg
020127.jpg,8654,..\datasets\train\020127_aligned.jpg
143414.jpg,5911,..\datasets\train\143414_aligned.jpg
075606.jpg,4352,..\datasets\train\075606_aligned.jpg
031661.jpg,4418,..\datasets\train\031661_aligned.jpg
029434.jpg,6893,..\datasets\train\029434_aligned.jpg
141582.jpg,9790,..\datasets\train\141582_aligned.jpg
011713.jpg,5190,..\datasets\train\011713_aligned.jpg
181438.jpg,1415,..\datasets\train\181438_aligned.jpg
042286.jpg,4070,..\datasets\train\042286_aligned.jpg
001954.jpg,6680,..\datasets\train\001954_aligned.jpg
014813.jpg,5346,..\datasets\train\014813_aligned.jpg
000819.jpg,8722,..\datasets\train\000819_aligned.jpg
072838.jpg,6921,..\datasets\train\072838_aligned.jpg
039022.jpg,8660,..\datasets\train\039022_aligned.jpg
014001.jpg,2867,..\datasets\train\014001_aligned.jpg
044658.jpg,1393,..\datasets\train\044658_aligned.jpg
001704.jpg,1326,..\datasets\train\001704_aligned.jpg
196085.jpg,9714,..\datasets\train\196085_aligned.jpg
196194.jpg,5226,..\datasets\train\196194_aligned.jpg
002079.jpg,8940,..\datasets\train\002079_aligned.jpg
001410.jpg,5866,..\datasets\train\001410_aligned.jpg
174166.jpg,1542,..\datasets\train\174166_aligned.jpg
186083.jpg,8355,..\datasets\train\186083_aligned.jpg
023659.jpg,9570,..\datasets\train\023659_aligned.jpg
049456.jpg,5609,..\datasets\train\049456_aligned.jpg
123326.jpg,2863,..\datasets\train\123326_aligned.jpg
039024.jpg,7338,..\datasets\train\039024_aligned.jpg
154602.jpg,3788,..\datasets\train\154602_aligned.jpg
030103.jpg,4268,..\datasets\train\030103_aligned.jpg
064627.jpg,4247,..\datasets\train\064627_aligned.jpg
044475.jpg,1303,..\datasets\train\044475_aligned.jpg
045954.jpg,7187,..\datasets\train\045954_aligned.jpg
104195.jpg,10130,..\datasets\train\104195_aligned.jpg
052763.jpg,6398,..\datasets\train\052763_aligned.jpg
047635.jpg,3272,..\datasets\train\047635_aligned.jpg
169768.jpg,1059,..\datasets\train\169768_aligned.jpg
180944.jpg,4696,..\datasets\train\180944_aligned.jpg
078530.jpg,5340,..\datasets\train\078530_aligned.jpg
119397.jpg,4805,..\datasets\train\119397_aligned.jpg
141860.jpg,1471,..\datasets\train\141860_aligned.jpg
010781.jpg,5544,..\datasets\train\010781_aligned.jpg
180558.jpg,3211,..\datasets\train\180558_aligned.jpg
047678.jpg,6127,..\datasets\train\047678_aligned.jpg
129285.jpg,5479,..\datasets\train\129285_aligned.jpg
188693.jpg,6920,..\datasets\train\188693_aligned.jpg
015429.jpg,4027,..\datasets\train\015429_aligned.jpg
151096.jpg,5414,..\datasets\train\151096_aligned.jpg
031518.jpg,2863,..\datasets\train\031518_aligned.jpg
155755.jpg,4664,..\datasets\train\155755_aligned.jpg
031200.jpg,9297,..\datasets\train\031200_aligned.jpg
062577.jpg,742,..\datasets\train\062577_aligned.jpg
092611.jpg,8045,..\datasets\train\092611_aligned.jpg
186388.jpg,5128,..\datasets\train\186388_aligned.jpg
074027.jpg,4710,..\datasets\train\074027_aligned.jpg
080742.jpg,1566,..\datasets\train\080742_aligned.jpg
129583.jpg,8850,..\datasets\train\129583_aligned.jpg
112432.jpg,545,..\datasets\train\112432_aligned.jpg
025204.jpg,6334,..\datasets\train\025204_aligned.jpg
131082.jpg,9950,..\datasets\train\131082_aligned.jpg
033788.jpg,2562,..\datasets\train\033788_aligned.jpg
018001.jpg,1061,..\datasets\train\018001_aligned.jpg
167794.jpg,4147,..\datasets\train\167794_aligned.jpg
063938.jpg,2235,..\datasets\train\063938_aligned.jpg
192621.jpg,9864,..\datasets\train\192621_aligned.jpg
105857.jpg,6183,..\datasets\train\105857_aligned.jpg
051796.jpg,6438,..\datasets\train\051796_aligned.jpg
153728.jpg,3383,..\datasets\train\153728_aligned.jpg
071421.jpg,7001,..\datasets\train\071421_aligned.jpg
035013.jpg,3080,..\datasets\train\035013_aligned.jpg
146506.jpg,6546,..\datasets\train\146506_aligned.jpg
138868.jpg,6614,..\datasets\train\138868_aligned.jpg
033107.jpg,8896,..\datasets\train\033107_aligned.jpg
149864.jpg,1061,..\datasets\train\149864_aligned.jpg
201257.jpg,9014,..\datasets\train\201257_aligned.jpg
192950.jpg,10001,..\datasets\train\192950_aligned.jpg
128726.jpg,4566,..\datasets\train\128726_aligned.jpg
134813.jpg,9084,..\datasets\train\134813_aligned.jpg
003368.jpg,3263,..\datasets\train\003368_aligned.jpg
173071.jpg,4177,..\datasets\train\173071_aligned.jpg
020087.jpg,4702,..\datasets\train\020087_aligned.jpg
015642.jpg,1886,..\datasets\train\015642_aligned.jpg
143209.jpg,742,..\datasets\train\143209_aligned.jpg
052270.jpg,5318,..\datasets\train\052270_aligned.jpg
006505.jpg,6141,..\datasets\train\006505_aligned.jpg
180277.jpg,3508,..\datasets\train\180277_aligned.jpg
035901.jpg,6536,..\datasets\train\035901_aligned.jpg
068811.jpg,6191,..\datasets\train\068811_aligned.jpg
010193.jpg,3788,..\datasets\train\010193_aligned.jpg
073598.jpg,23,..\datasets\train\073598_aligned.jpg
038350.jpg,3708,..\datasets\train\038350_aligned.jpg
022654.jpg,1749,..\datasets\train\022654_aligned.jpg
201300.jpg,9276,..\datasets\train\201300_aligned.jpg
076250.jpg,1603,..\datasets\train\076250_aligned.jpg
122505.jpg,4051,..\datasets\train\122505_aligned.jpg
129092.jpg,9729,..\datasets\train\129092_aligned.jpg
140816.jpg,6291,..\datasets\train\140816_aligned.jpg
146341.jpg,4824,..\datasets\train\146341_aligned.jpg
054907.jpg,3035,..\datasets\train\054907_aligned.jpg
012252.jpg,284,..\datasets\train\012252_aligned.jpg
184768.jpg,5774,..\datasets\train\184768_aligned.jpg
193139.jpg,9010,..\datasets\train\193139_aligned.jpg
019743.jpg,8431,..\datasets\train\019743_aligned.jpg
029902.jpg,9886,..\datasets\train\029902_aligned.jpg
093009.jpg,6596,..\datasets\train\093009_aligned.jpg
184911.jpg,9010,..\datasets\train\184911_aligned.jpg
015756.jpg,10021,..\datasets\train\015756_aligned.jpg
074634.jpg,8412,..\datasets\train\074634_aligned.jpg
007509.jpg,4119,..\datasets\train\007509_aligned.jpg
156507.jpg,2301,..\datasets\train\156507_aligned.jpg
025427.jpg,1221,..\datasets\train\025427_aligned.jpg
044261.jpg,1303,..\datasets\train\044261_aligned.jpg
128935.jpg,4310,..\datasets\train\128935_aligned.jpg
068350.jpg,5729,..\datasets\train\068350_aligned.jpg
057072.jpg,6995,..\datasets\train\057072_aligned.jpg
050017.jpg,8468,..\datasets\train\050017_aligned.jpg
097608.jpg,8443,..\datasets\train\097608_aligned.jpg
179419.jpg,235,..\datasets\train\179419_aligned.jpg
016029.jpg,2110,..\datasets\train\016029_aligned.jpg
009734.jpg,3130,..\datasets\train\009734_aligned.jpg
191085.jpg,6177,..\datasets\train\191085_aligned.jpg
086957.jpg,9902,..\datasets\train\086957_aligned.jpg
091743.jpg,1629,..\datasets\train\091743_aligned.jpg
148757.jpg,8127,..\datasets\train\148757_aligned.jpg
014149.jpg,1629,..\datasets\train\014149_aligned.jpg
011383.jpg,8712,..\datasets\train\011383_aligned.jpg
009626.jpg,7881,..\datasets\train\009626_aligned.jpg
196286.jpg,8415,..\datasets\train\196286_aligned.jpg
017607.jpg,7369,..\datasets\train\017607_aligned.jpg
197770.jpg,5226,..\datasets\train\197770_aligned.jpg
186498.jpg,9755,..\datasets\train\186498_aligned.jpg
186773.jpg,9755,..\datasets\train\186773_aligned.jpg
144648.jpg,9924,..\datasets\train\144648_aligned.jpg
105422.jpg,5953,..\datasets\train\105422_aligned.jpg
077589.jpg,2909,..\datasets\train\077589_aligned.jpg
173316.jpg,2279,..\datasets\train\173316_aligned.jpg
070939.jpg,10071,..\datasets\train\070939_aligned.jpg
166094.jpg,4861,..\datasets\train\166094_aligned.jpg
009063.jpg,9672,..\datasets\train\009063_aligned.jpg
147922.jpg,6404,..\datasets\train\147922_aligned.jpg
079171.jpg,6418,..\datasets\train\079171_aligned.jpg
010913.jpg,2065,..\datasets\train\010913_aligned.jpg
052790.jpg,8443,..\datasets\train\052790_aligned.jpg
186673.jpg,6424,..\datasets\train\186673_aligned.jpg
101733.jpg,9935,..\datasets\train\101733_aligned.jpg
032241.jpg,8563,..\datasets\train\032241_aligned.jpg
160218.jpg,4268,..\datasets\train\160218_aligned.jpg
187088.jpg,8736,..\datasets\train\187088_aligned.jpg
019172.jpg,7552,..\datasets\train\019172_aligned.jpg
074843.jpg,6719,..\datasets\train\074843_aligned.jpg
103914.jpg,4671,..\datasets\train\103914_aligned.jpg
138853.jpg,7119,..\datasets\train\138853_aligned.jpg
138566.jpg,6404,..\datasets\train\138566_aligned.jpg
149356.jpg,6696,..\datasets\train\149356_aligned.jpg
186599.jpg,9874,..\datasets\train\186599_aligned.jpg
095755.jpg,9962,..\datasets\train\095755_aligned.jpg
018047.jpg,6151,..\datasets\train\018047_aligned.jpg
173469.jpg,1415,..\datasets\train\173469_aligned.jpg
025324.jpg,9646,..\datasets\train\025324_aligned.jpg
171577.jpg,1201,..\datasets\train\171577_aligned.jpg
104202.jpg,5092,..\datasets\train\104202_aligned.jpg
006696.jpg,5342,..\datasets\train\006696_aligned.jpg
118828.jpg,3701,..\datasets\train\118828_aligned.jpg
038152.jpg,8032,..\datasets\train\038152_aligned.jpg
084498.jpg,7923,..\datasets\train\084498_aligned.jpg
006403.jpg,6166,..\datasets\train\006403_aligned.jpg
162868.jpg,3157,..\datasets\train\162868_aligned.jpg
201431.jpg,6172,..\datasets\train\201431_aligned.jpg
157555.jpg,1228,..\datasets\train\157555_aligned.jpg
144142.jpg,6231,..\datasets\train\144142_aligned.jpg
114171.jpg,6585,..\datasets\train\114171_aligned.jpg
167046.jpg,1324,..\datasets\train\167046_aligned.jpg
135893.jpg,6422,..\datasets\train\135893_aligned.jpg
094331.jpg,353,..\datasets\train\094331_aligned.jpg
166064.jpg,1395,..\datasets\train\166064_aligned.jpg
084071.jpg,7743,..\datasets\train\084071_aligned.jpg
100870.jpg,6994,..\datasets\train\100870_aligned.jpg
028549.jpg,5272,..\datasets\train\028549_aligned.jpg
123866.jpg,5635,..\datasets\train\123866_aligned.jpg
082279.jpg,6202,..\datasets\train\082279_aligned.jpg
024991.jpg,5318,..\datasets\train\024991_aligned.jpg
051104.jpg,1326,..\datasets\train\051104_aligned.jpg
156705.jpg,3203,..\datasets\train\156705_aligned.jpg
037762.jpg,8722,..\datasets\train\037762_aligned.jpg
107700.jpg,3010,..\datasets\train\107700_aligned.jpg
053630.jpg,5346,..\datasets\train\053630_aligned.jpg
049982.jpg,3377,..\datasets\train\049982_aligned.jpg
000883.jpg,5932,..\datasets\train\000883_aligned.jpg
019207.jpg,3915,..\datasets\train\019207_aligned.jpg
068033.jpg,220,..\datasets\train\068033_aligned.jpg
